site,helper,helper_addr,kind,addr,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,confidence,note
0x04A08C,axis_search_u8,0x40C578,axis,0x5D3416,0x5D3416,,2,,1,0,FUN_0004a070@0x04A070,static,
0x04AB0C,axis_search_u8,0x40C578,axis,0x5D3416,0x5D3416,,2,,1,0,FUN_0004aaf0@0x04AAF0,static,
0x05467C,axis_search_u8,0x40C578,axis,0x5C5435,0x5C5435,,5,,1,0,FUN_00054654@0x054654,static,
0x05482C,axis_search_u8,0x40C578,axis,0x5CEE0C,0x5CEE0C,,5,,1,0,FUN_00054810@0x054810,static,
0x054840,axis_search_u8,0x40C578,axis,0x5CEE07,0x5CEE07,,4,,1,0,FUN_00054810@0x054810,static,
0x059260,axis_search_u8,0x40C578,axis,0x5D3841,0x5D3841,,9,,1,0,FUN_00059248@0x059248,static,
0x0BDBBC,axis_search_u8,0x40C578,axis,0x5C8884,0x5C8884,,6,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0BDC34,axis_search_u8,0x40C578,axis,0x5C887B,0x5C887B,,8,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0C4A1C,axis_search_u8,0x40C578,axis,0x5C542F,0x5C542F,,5,,1,0,FUN_000c4968@0x0C4968,static,
0x0C79A4,axis_search_u8,0x40C578,axis,0x5D7CE1,0x5D7CE1,,4,,1,0,FUN_000c7958@0x0C7958,static,
0x0E8E04,axis_search_u8,0x40C578,axis,0x5D3839,0x5D3839,,7,,1,0,FUN_000e8de4@0x0E8DE4,static,
0x0F44F8,axis_search_u8,0x40C578,axis,0x5D611E,0x5D611E,,4,,1,0,FUN_000f44d8@0x0F44D8,static,
0x0F8650,axis_search_u8,0x40C578,axis,0x5D716B,0x5D716B,,8,,1,0,FUN_000f8608@0x0F8608,static,
0x0F8664,axis_search_u8,0x40C578,axis,0x5D7187,0x5D7187,,9,,1,0,FUN_000f8608@0x0F8608,static,
0x0F867C,axis_search_u8,0x40C578,axis,0x5D7162,0x5D7162,,8,,1,0,FUN_000f8608@0x0F8608,static,
0x0F8690,axis_search_u8,0x40C578,axis,0x5D717D,0x5D717D,,9,,1,0,FUN_000f8608@0x0F8608,static,
0x0FB9EC,axis_search_u8,0x40C578,axis,0x5D7934,0x5D7934,,4,,1,0,FUN_000fb974@0x0FB974,static,
0x1012F0,axis_search_u8,0x40C578,axis,0x5CEDFE,0x5CEDFE,,8,,1,0,FUN_00101274@0x101274,static,
0x115AF8,axis_search_u8,0x40C578,axis,0x5D7955,0x5D7955,,6,,1,0,FUN_00115ae0@0x115AE0,static,
0x115B0C,axis_search_u8,0x40C578,axis,0x5D795C,0x5D795C,,8,,1,0,FUN_00115ae0@0x115AE0,static,
0x115B20,axis_search_u8,0x40C578,axis,0x5D7970,0x5D7970,,10,,1,0,FUN_00115ae0@0x115AE0,static,
0x115B34,axis_search_u8,0x40C578,axis,0x5D794E,0x5D794E,,6,,1,0,FUN_00115ae0@0x115AE0,static,
0x115B44,axis_search_u8,0x40C578,axis,0x5C88F9,0x5C88F9,,4,,1,0,FUN_00115ae0@0x115AE0,static,
0x115C08,axis_search_u8,0x40C578,axis,0x5C88A9,0x5C88A9,,10,,1,0,FUN_00115ae0@0x115AE0,static,
0x115C18,axis_search_u8,0x40C578,axis,0x5C88DC,0x5C88DC,,8,,1,0,FUN_00115ae0@0x115AE0,static,
0x1167EC,axis_search_u8,0x40C578,axis,0x5D940D,0x5D940D,,8,,1,0,FUN_00116798@0x116798,static,
0x42F1D0,axis_search_u8,0x40C578,axis,0x5C6953,0x5C6953,,16,,1,0,FUN_0042ef10@0x42EF10,static,
0x42F1E0,axis_search_u8,0x40C578,axis,0x5C6964,0x5C6964,,12,,1,0,FUN_0042ef10@0x42EF10,static,
0x430F40,axis_search_u8,0x40C578,axis,0x5C7532,0x5C7532,,8,,1,0,FUN_00430ea0@0x430EA0,static,
0x4551F4,axis_search_u8,0x40C578,axis,0x5D4266,0x5D4266,,12,,1,0,FUN_004551dc@0x4551DC,static,
0x455208,axis_search_u8,0x40C578,axis,0x5D4259,0x5D4259,,12,,1,0,FUN_004551dc@0x4551DC,static,
0x455220,axis_search_u8,0x40C578,axis,0x5D4273,0x5D4273,,8,,1,0,FUN_004551dc@0x4551DC,static,
0x456214,axis_search_u8,0x40C578,axis,0x5C732B,0x5C732B,,5,,1,0,FUN_00455c60@0x455C60,static,
0x45BCA8,axis_search_u8,0x40C578,axis,0x5D714B,0x5D714B,,3,,1,0,FUN_0045bc1c@0x45BC1C,static,
0x45BCBC,axis_search_u8,0x40C578,axis,0x5D7154,0x5D7154,,4,,1,0,FUN_0045bc1c@0x45BC1C,static,
0x45BCD4,axis_search_u8,0x40C578,axis,0x5D7147,0x5D7147,,3,,1,0,FUN_0045bc1c@0x45BC1C,static,
0x45BCE8,axis_search_u8,0x40C578,axis,0x5D714F,0x5D714F,,4,,1,0,FUN_0045bc1c@0x45BC1C,static,
0x45CDA0,axis_search_u8,0x40C578,axis,0x5D7988,0x5D7988,,6,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CDD0,axis_search_u8,0x40C578,axis,0x5C8892,0x5C8892,,6,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CE04,axis_search_u8,0x40C578,axis,0x5C88D5,0x5C88D5,,6,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CE14,axis_search_u8,0x40C578,axis,0x5C8899,0x5C8899,,6,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CE24,axis_search_u8,0x40C578,axis,0x5C8871,0x5C8871,,4,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CD8C,axis_search_s8,0x40C614,axis,0x5C888B,0x5C888B,,6,,1,1,FUN_0045cd64@0x45CD64,static,
0x466D00,axis_search_s8,0x40C614,axis,0x5D939E,0x5D939E,,6,,1,1,FUN_00466ca0@0x466CA0,static,
0x0474B8,axis_search_u16,0x40C6D8,axis,0x5D2E5C,0x5D2E5C,,8,,2,0,FUN_00047358@0x047358,static,
0x047770,axis_search_u16,0x40C6D8,,,,,,,,,FUN_00047358@0x047358,unresolved,pointer not constant
0x05466C,axis_search_u16,0x40C6D8,axis,0x5CEAAC,0x5CEAAC,,6,,2,0,FUN_00054654@0x054654,static,
0x0BDC24,axis_search_u16,0x40C6D8,axis,0x5D79A6,0x5D79A6,,8,,2,0,FUN_000bdb58@0x0BDB58,static,
0x0C4980,axis_search_u16,0x40C6D8,axis,0x5CEA06,0x5CEA06,,5,,2,0,FUN_000c4968@0x0C4968,static,
0x0C4994,axis_search_u16,0x40C6D8,axis,0x5CEA7C,0x5CEA7C,,5,,2,0,FUN_000c4968@0x0C4968,static,
0x0C49A8,axis_search_u16,0x40C6D8,axis,0x5CEA4E,0x5CEA4E,,16,,2,0,FUN_000c4968@0x0C4968,static,
0x0C49BC,axis_search_u16,0x40C6D8,axis,0x5CEA9A,0x5CEA9A,,8,,2,0,FUN_000c4968@0x0C4968,static,
0x0C49D0,axis_search_u16,0x40C6D8,axis,0x5CE9FA,0x5CE9FA,,5,,2,0,FUN_000c4968@0x0C4968,static,
0x0C49E4,axis_search_u16,0x40C6D8,axis,0x5CEA70,0x5CEA70,,5,,2,0,FUN_000c4968@0x0C4968,static,
0x0C49F8,axis_search_u16,0x40C6D8,axis,0x5CEA2C,0x5CEA2C,,16,,2,0,FUN_000c4968@0x0C4968,static,
0x0C4A0C,axis_search_u16,0x40C6D8,axis,0x5CEA88,0x5CEA88,,8,,2,0,FUN_000c4968@0x0C4968,static,
0x0C4A30,axis_search_u16,0x40C6D8,axis,0x5CEA12,0x5CEA12,,5,,2,0,FUN_000c4968@0x0C4968,static,
0x0C4A44,axis_search_u16,0x40C6D8,axis,0x5CEA1E,0x5CEA1E,,6,,2,0,FUN_000c4968@0x0C4968,static,
0x0C7970,axis_search_u16,0x40C6D8,axis,0x5D7CD2,0x5D7CD2,,7,,2,0,FUN_000c7958@0x0C7958,static,
0x0FBA60,axis_search_u16,0x40C6D8,axis,0x5D7A5C,0x5D7A5C,,5,,2,0,FUN_000fb974@0x0FB974,static,
0x0FBACC,axis_search_u16,0x40C6D8,axis,0x5D7A0A,0x5D7A0A,,6,,2,0,FUN_000fb974@0x0FB974,static,
0x103908,axis_search_u16,0x40C6D8,axis,0x5D164A,0x5D164A,,8,,2,0,FUN_00103618@0x103618,static,
0x103994,axis_search_u16,0x40C6D8,axis,0x5D1626,0x5D1626,,8,,2,0,FUN_00103618@0x103618,static,
0x1039A8,axis_search_u16,0x40C6D8,axis,0x5D1638,0x5D1638,,8,,2,0,FUN_00103618@0x103618,static,
0x115C2C,axis_search_u16,0x40C6D8,axis,0x5D7998,0x5D7998,,6,,2,0,FUN_00115ae0@0x115AE0,static,
0x1169D8,axis_search_u16,0x40C6D8,axis,0x5D97AA,0x5D97AA,,11,,2,0,FUN_00116984@0x116984,static,
0x116A00,axis_search_u16,0x40C6D8,axis,0x5C89A6,0x5C89A6,,16,,2,0,FUN_00116984@0x116984,static,
0x42F0B8,axis_search_u16,0x40C6D8,axis,0x5C6942,0x5C6942,,8,,2,0,FUN_0042ef10@0x42EF10,static,
0x434C2C,axis_search_u16,0x40C6D8,axis,0x5C968E,0x5C968E,,16,,2,0,FUN_00434c14@0x434C14,static,
0x434C3C,axis_search_u16,0x40C6D8,axis,0x5C9674,0x5C9674,,12,,2,0,FUN_00434c14@0x434C14,static,
0x4442A4,axis_search_u16,0x40C6D8,axis,0x5C89A6,0x5C89A6,,16,,2,0,FUN_00443fcc@0x443FCC,static,
0x4525B4,axis_search_u16,0x40C6D8,axis,0x5D2AAC,0x5D2AAC,,7,,2,0,FUN_0045259c@0x45259C,static,
0x4525CC,axis_search_u16,0x40C6D8,axis,0x5D2ABC,0x5D2ABC,,8,,2,0,FUN_0045259c@0x45259C,static,
0x45CD78,axis_search_u16,0x40C6D8,axis,0x5C89A6,0x5C89A6,,16,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CDB0,axis_search_u16,0x40C6D8,axis,0x5C89FC,0x5C89FC,,4,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CDC0,axis_search_u16,0x40C6D8,axis,0x5C8916,0x5C8916,,4,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CDE0,axis_search_u16,0x40C6D8,axis,0x5C892C,0x5C892C,,6,,2,0,FUN_0045cd64@0x45CD64,static,
0x468A14,axis_search_u16,0x40C6D8,axis,0x5D97AA,0x5D97AA,,11,,2,0,FUN_004689b8@0x4689B8,static,
0x468A2C,axis_search_u16,0x40C6D8,axis,0x5C89A6,0x5C89A6,,16,,2,0,FUN_004689b8@0x4689B8,static,
0x468A9C,axis_search_u16,0x40C6D8,axis,0x5D97AA,0x5D97AA,,11,,2,0,FUN_004689b8@0x4689B8,hypothesis,widened window
0x468AAC,axis_search_u16,0x40C6D8,axis,0x5C89A6,0x5C89A6,,16,,2,0,FUN_004689b8@0x4689B8,static,
0x0C798C,axis_search_s16,0x40C78C,axis,0x5D7CC0,0x5D7CC0,,8,,2,1,FUN_000c7958@0x0C7958,static,
0x0FBAA4,axis_search_s16,0x40C78C,axis,0x5D79B8,0x5D79B8,,8,,2,1,FUN_000fb974@0x0FB974,static,
0x0FBAB8,axis_search_s16,0x40C78C,axis,0x5D79CA,0x5D79CA,,8,,2,1,FUN_000fb974@0x0FB974,static,
0x113098,axis_search_s16,0x40C78C,axis,0x5D4420,0x5D4420,,5,,2,1,FUN_00112c1c@0x112C1C,static,
0x113400,axis_search_s16,0x40C78C,axis,0x5D4420,0x5D4420,,5,,2,1,FUN_00112c1c@0x112C1C,static,
0x05A8C4,axis_search_u8_hint,0x40C840,axis,0x5D6840,0x5D6840,,5,,1,0,FUN_0005a8a8@0x05A8A8,static,
0x0BDB70,axis_search_u8_hint,0x40C840,axis,0x5C88A0,0x5C88A0,,8,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0BDBD0,axis_search_u8_hint,0x40C840,axis,0x5C88B4,0x5C88B4,,12,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0BDBE4,axis_search_u8_hint,0x40C840,axis,0x5C88FE,0x5C88FE,,8,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0BDBFC,axis_search_u8_hint,0x40C840,axis,0x5D7908,0x5D7908,,6,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0BDC10,axis_search_u8_hint,0x40C840,axis,0x5C88E5,0x5C88E5,,6,,1,0,FUN_000bdb58@0x0BDB58,static,
0x0C790C,axis_search_u8_hint,0x40C840,axis,0x5C88C1,0x5C88C1,,12,,1,0,FUN_000c78f4@0x0C78F4,static,
0x0C7D6C,axis_search_u8_hint,0x40C840,axis,0x5C8C17,0x5C8C17,,4,,1,0,FUN_000c7d4c@0x0C7D4C,static,
0x0C7D80,axis_search_u8_hint,0x40C840,axis,0x5C8C0E,0x5C8C0E,,8,,1,0,FUN_000c7d4c@0x0C7D4C,static,
0x0F8630,axis_search_u8_hint,0x40C840,axis,0x5D7174,0x5D7174,,8,,1,0,FUN_000f8608@0x0F8608,static,
0x0FB990,axis_search_u8_hint,0x40C840,axis,0x5D78F9,0x5D78F9,,5,,1,0,FUN_000fb974@0x0FB974,static,
0x0FB9C0,axis_search_u8_hint,0x40C840,axis,0x5D7942,0x5D7942,,4,,1,0,FUN_000fb974@0x0FB974,static,
0x0FB9D8,axis_search_u8_hint,0x40C840,axis,0x5D7923,0x5D7923,,16,,1,0,FUN_000fb974@0x0FB974,static,
0x0FBA04,axis_search_u8_hint,0x40C840,axis,0x5D7918,0x5D7918,,10,,1,0,FUN_000fb974@0x0FB974,static,
0x0FBA1C,axis_search_u8_hint,0x40C840,axis,0x5D7939,0x5D7939,,8,,1,0,FUN_000fb974@0x0FB974,static,
0x0FBA78,axis_search_u8_hint,0x40C840,axis,0x5D78FF,0x5D78FF,,8,,1,0,FUN_000fb974@0x0FB974,static,
0x0FBA90,axis_search_u8_hint,0x40C840,axis,0x5D790F,0x5D790F,,8,,1,0,FUN_000fb974@0x0FB974,static,
0x108A20,axis_search_u8_hint,0x40C840,axis,0x5D220D,0x5D220D,,10,,1,0,FUN_00108950@0x108950,static,
0x115B80,axis_search_u8_hint,0x40C840,axis,0x5C8907,0x5C8907,,12,,1,0,FUN_00115ae0@0x115AE0,static,
0x115B98,axis_search_u8_hint,0x40C840,axis,0x5D7947,0x5D7947,,6,,1,0,FUN_00115ae0@0x115AE0,static,
0x115BB0,axis_search_u8_hint,0x40C840,axis,0x5D797B,0x5D797B,,12,,1,0,FUN_00115ae0@0x115AE0,static,
0x115BF8,axis_search_u8_hint,0x40C840,axis,0x5D7965,0x5D7965,,10,,1,0,FUN_00115ae0@0x115AE0,static,
0x115C40,axis_search_u8_hint,0x40C840,axis,0x5C8876,0x5C8876,,4,,1,0,FUN_00115ae0@0x115AE0,static,
0x117AF0,axis_search_u8_hint,0x40C840,axis,0x5D987C,0x5D987C,,6,,1,0,FUN_00117a50@0x117A50,static,
0x117B0C,axis_search_u8_hint,0x40C840,axis,0x5D9883,0x5D9883,,6,,1,0,FUN_00117a50@0x117A50,static,
0x117BAC,axis_search_u8_hint,0x40C840,axis,0x5D9A34,0x5D9A34,,8,,1,0,FUN_00117b74@0x117B74,static,
0x119720,axis_search_u8_hint,0x40C840,axis,0x5D1434,0x5D1434,,8,,1,0,FUN_00119674@0x119674,static,
0x443754,axis_search_u8_hint,0x40C840,axis,0x5C85E0,0x5C85E0,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443768,axis_search_u8_hint,0x40C840,axis,0x5C85F2,0x5C85F2,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443B58,axis_search_u8_hint,0x40C840,axis,0x5C85D7,0x5C85D7,,8,,1,0,FUN_0044373c@0x44373C,static,
0x445A90,axis_search_u8_hint,0x40C840,axis,0x5C4233,0x5C4233,,8,,1,0,FUN_00445a6c@0x445A6C,static,
0x4596CC,axis_search_u8_hint,0x40C840,axis,0x5C85E9,0x5C85E9,,8,,1,0,FUN_00459588@0x459588,static,
0x45BC88,axis_search_u8_hint,0x40C840,axis,0x5D7159,0x5D7159,,8,,1,0,FUN_0045bc1c@0x45BC1C,static,
0x45CE90,axis_search_u8_hint,0x40C840,axis,0x5C88CE,0x5C88CE,,6,,1,0,FUN_0045cd64@0x45CD64,static,
0x45CEA4,axis_search_u8_hint,0x40C840,axis,0x5C88EC,0x5C88EC,,12,,1,0,FUN_0045cd64@0x45CD64,static,
0x468124,axis_search_u8_hint,0x40C840,axis,0x5C97B7,0x5C97B7,,4,,1,0,FUN_00467460@0x467460,static,
0x04F9C4,axis_search_s8_hint,0x40C8F0,axis,0x5CABBB,0x5CABBB,,5,,1,1,FUN_0004e558@0x04E558,static,
0x04F9E4,axis_search_s8_hint,0x40C8F0,axis,0x5CABC1,0x5CABC1,,5,,1,1,FUN_0004e558@0x04E558,static,
0x04FCB8,axis_search_s8_hint,0x40C8F0,axis,0x5CABBB,0x5CABBB,,5,,1,1,FUN_0004e558@0x04E558,static,
0x04FCD8,axis_search_s8_hint,0x40C8F0,axis,0x5CABC1,0x5CABC1,,5,,1,1,FUN_0004e558@0x04E558,static,
0x467490,axis_search_s8_hint,0x40C8F0,axis,0x5D9473,0x5D9473,,6,,1,1,FUN_00467460@0x467460,static,
0x0AC4EC,axis_search_u16_hint,0x40C9CC,axis,0x5D3DC0,0x5D3DC0,,12,,2,0,FUN_000ac4bc@0x0AC4BC,static,
0x0BDB84,axis_search_u16_hint,0x40C9CC,axis,0x5C893A,0x5C893A,,8,,2,0,FUN_000bdb58@0x0BDB58,static,
0x0BDB98,axis_search_u16_hint,0x40C9CC,axis,0x5C8984,0x5C8984,,16,,2,0,FUN_000bdb58@0x0BDB58,static,
0x0BDBAC,axis_search_u16_hint,0x40C9CC,axis,0x5C89E2,0x5C89E2,,12,,2,0,FUN_000bdb58@0x0BDB58,static,
0x0FB9A8,axis_search_u16_hint,0x40C9CC,axis,0x5D79DC,0x5D79DC,,4,,2,0,FUN_000fb974@0x0FB974,static,
0x0FBA34,axis_search_u16_hint,0x40C9CC,axis,0x5D7A00,0x5D7A00,,4,,2,0,FUN_000fb974@0x0FB974,static,
0x0FBA4C,axis_search_u16_hint,0x40C9CC,axis,0x5D7A38,0x5D7A38,,4,,2,0,FUN_000fb974@0x0FB974,static,
0x103E0C,axis_search_u16_hint,0x40C9CC,axis,0x5D16A8,0x5D16A8,,6,,2,0,FUN_00103d40@0x103D40,static,
0x103E24,axis_search_u16_hint,0x40C9CC,axis,0x5D169A,0x5D169A,,6,,2,0,FUN_00103d40@0x103D40,static,
0x108A08,axis_search_u16_hint,0x40C9CC,axis,0x5D27CA,0x5D27CA,,6,,2,0,FUN_00108950@0x108950,static,
0x108C50,axis_search_u16_hint,0x40C9CC,axis,0x5D27D8,0x5D27D8,,10,,2,0,FUN_00108950@0x108950,static,
0x108C68,axis_search_u16_hint,0x40C9CC,axis,0x5D279E,0x5D279E,,10,,2,0,FUN_00108950@0x108950,static,
0x108C80,axis_search_u16_hint,0x40C9CC,axis,0x5D27B4,0x5D27B4,,10,,2,0,FUN_00108950@0x108950,static,
0x1093BC,axis_search_u16_hint,0x40C9CC,axis,0x5D27EE,0x5D27EE,,10,,2,0,FUN_00108950@0x108950,static,
0x1093D4,axis_search_u16_hint,0x40C9CC,axis,0x5D281A,0x5D281A,,10,,2,0,FUN_00108950@0x108950,static,
0x109D98,axis_search_u16_hint,0x40C9CC,axis,0x5D2804,0x5D2804,,10,,2,0,FUN_00108950@0x108950,static,
0x115B58,axis_search_u16_hint,0x40C9CC,axis,0x5C8920,0x5C8920,,5,,2,0,FUN_00115ae0@0x115AE0,static,
0x115B6C,axis_search_u16_hint,0x40C9CC,axis,0x5C89C8,0x5C89C8,,3,,2,0,FUN_00115ae0@0x115AE0,static,
0x115BC8,axis_search_u16_hint,0x40C9CC,axis,0x5D7A26,0x5D7A26,,8,,2,0,FUN_00115ae0@0x115AE0,static,
0x115BE0,axis_search_u16_hint,0x40C9CC,axis,0x5D7A68,0x5D7A68,,7,,2,0,FUN_00115ae0@0x115AE0,static,
0x115C58,axis_search_u16_hint,0x40C9CC,axis,0x5D7A42,0x5D7A42,,12,,2,0,FUN_00115ae0@0x115AE0,static,
0x119BA8,axis_search_u16_hint,0x40C9CC,axis,0x5D27CA,0x5D27CA,,6,,2,0,FUN_00119b74@0x119B74,static,
0x41D34C,axis_search_u16_hint,0x40C9CC,axis,0x5C7738,0x5C7738,,16,,2,0,FUN_0041d334@0x41D334,static,
0x41D360,axis_search_u16_hint,0x40C9CC,axis,0x5C775A,0x5C775A,,12,,2,0,FUN_0041d334@0x41D334,static,
0x444054,axis_search_u16_hint,0x40C9CC,axis,0x5D7D90,0x5D7D90,,11,,2,0,FUN_00443fcc@0x443FCC,static,
0x458284,axis_search_u16_hint,0x40C9CC,axis,0x5D557A,0x5D557A,,8,,2,0,FUN_00458230@0x458230,static,
0x45829C,axis_search_u16_hint,0x40C9CC,axis,0x5D558C,0x5D558C,,8,,2,0,FUN_00458230@0x458230,static,
0x458C34,axis_search_u16_hint,0x40C9CC,axis,0x5D58E2,0x5D58E2,,6,,2,0,FUN_004589b8@0x4589B8,static,
0x458C4C,axis_search_u16_hint,0x40C9CC,axis,0x5D58D0,0x5D58D0,,8,,2,0,FUN_004589b8@0x4589B8,static,
0x458E44,axis_search_u16_hint,0x40C9CC,axis,0x5C7378,0x5C7378,,8,,2,0,FUN_00458e2c@0x458E2C,static,
0x458E58,axis_search_u16_hint,0x40C9CC,axis,0x5C738A,0x5C738A,,8,,2,0,FUN_00458e2c@0x458E2C,static,
0x458E90,axis_search_u16_hint,0x40C9CC,axis,0x5C7A38,0x5C7A38,,16,,2,0,FUN_00458e74@0x458E74,static,
0x45CDF4,axis_search_u16_hint,0x40C9CC,axis,0x5C8962,0x5C8962,,16,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CE3C,axis_search_u16_hint,0x40C9CC,axis,0x5D7A18,0x5D7A18,,6,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CE54,axis_search_u16_hint,0x40C9CC,axis,0x5D79E6,0x5D79E6,,12,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CE68,axis_search_u16_hint,0x40C9CC,axis,0x5C894C,0x5C894C,,10,,2,0,FUN_0045cd64@0x45CD64,static,
0x45CE7C,axis_search_u16_hint,0x40C9CC,axis,0x5C89D0,0x5C89D0,,8,,2,0,FUN_0045cd64@0x45CD64,static,
0x422AC4,axis_search_s16_hint,0x40CA94,axis,0x5C984A,0x5C984A,,10,,2,1,FUN_00422a6c@0x422A6C,static,
0x04934C,lookup_2d_u8,0x40D18C,map_2d,0x5D321C,0x5D3216,0x5D3210,6,6,1,0,FUN_00049328@0x049328,static,
0x049AC0,lookup_2d_u8,0x40D18C,map_2d,0x5D324E,0x5D3248,0x5D3242,6,6,1,0,FUN_00049a9c@0x049A9C,static,
0x04EC34,lookup_2d_u8,0x40D18C,map_2d,0x5CA834,0x5CA82F,0x5CA82A,5,5,1,0,FUN_0004e558@0x04E558,static,
0x04F874,lookup_2d_u8,0x40D18C,map_2d,0x5CAA65,0x5CAA60,0x5CAA5B,5,5,1,0,FUN_0004e558@0x04E558,static,
0x04FCF0,lookup_2d_u8,0x40D18C,map_2d,0x5CA7D1,0x5CA7CC,0x5CA7C7,5,5,1,0,FUN_0004e558@0x04E558,static,
0x04FDC0,lookup_2d_u8,0x40D18C,map_2d,0x5CA7D1,0x5CA7CC,0x5CA7C7,5,5,1,0,FUN_0004e558@0x04E558,static,
0x0500C4,lookup_2d_u8,0x40D18C,map_2d,0x5CAA40,0x5CAA3B,0x5CAA36,5,5,1,0,FUN_0004e558@0x04E558,static,
0x050110,lookup_2d_u8,0x40D18C,map_2d,0x5CAA1B,0x5CAA16,0x5CAA11,5,5,1,0,FUN_0004e558@0x04E558,static,
0x050914,lookup_2d_u8,0x40D18C,map_2d,0x5CA80F,0x5CA80A,0x5CA805,5,5,1,0,FUN_0004e558@0x04E558,static,
0x050958,lookup_2d_u8,0x40D18C,,,,,,,,,FUN_0004e558@0x04E558,unresolved,pointer not constant
0x050C4C,lookup_2d_u8,0x40D18C,,,,,,,,,FUN_0004e558@0x04E558,unresolved,pointer not constant
0x050C70,lookup_2d_u8,0x40D18C,,,,,,,,,FUN_0004e558@0x04E558,unresolved,pointer not constant
0x050F4C,lookup_2d_u8,0x40D18C,,,,,,,,,FUN_0004e558@0x04E558,unresolved,pointer not constant
0x05128C,lookup_2d_u8,0x40D18C,map_2d,0x5CAA88,0x5CAA84,0x5CAA80,4,4,1,0,FUN_0004e558@0x04E558,static,
0x051AA4,lookup_2d_u8,0x40D18C,map_2d,0x5CAAA2,0x5CAA9E,0x5CAA9A,4,4,1,0,FUN_0004e558@0x04E558,static,
0x05218C,lookup_2d_u8,0x40D18C,,,,,,,,,FUN_0004e558@0x04E558,unresolved,pointer not constant
0x0C5EA8,lookup_2d_u8,0x40D18C,map_2d,0x5D365B,0x5D3656,0x5D3653,5,3,1,0,FUN_000c5e54@0x0C5E54,static,
0x0C7B30,lookup_2d_u8,0x40D18C,map_2d,0x5D7C6A,0x5D7C64,0x5D7C5E,6,6,1,0,FUN_000c7958@0x0C7958,static,
0x0C9DF8,lookup_2d_u8,0x40D18C,map_2d,0x5CA607,0x5CA602,0x5CA5FD,5,5,1,0,FUN_000c9af0@0x0C9AF0,static,
0x0C9E10,lookup_2d_u8,0x40D18C,map_2d,0x5CA5E2,0x5CA5DD,0x5CA5D8,5,5,1,0,FUN_000c9af0@0x0C9AF0,static,
0x0CA430,lookup_2d_u8,0x40D18C,map_2d,0x5CA62C,0x5CA627,0x5CA622,5,5,1,0,FUN_000c9af0@0x0C9AF0,hypothesis,widened window
0x0CA444,lookup_2d_u8,0x40D18C,map_2d,0x5CA62C,0x5CA627,0x5CA622,5,5,1,0,FUN_000c9af0@0x0C9AF0,hypothesis,widened window
0x0CA464,lookup_2d_u8,0x40D18C,map_2d,0x5CA651,0x5CA64C,0x5CA647,5,5,1,0,FUN_000c9af0@0x0C9AF0,static,
0x0CB7C8,lookup_2d_u8,0x40D18C,map_2d,0x5CB1D1,0x5CB1CD,0x5CB1C9,4,4,1,0,FUN_000caa64@0x0CAA64,static,
0x0CD71C,lookup_2d_u8,0x40D18C,map_2d,0x5CC79C,0x5CC790,0x5CC786,12,10,1,0,FUN_000cd624@0x0CD624,static,
0x0E13C0,lookup_2d_u8,0x40D18C,map_2d,0x5D1882,0x5D187E,0x5D187A,4,4,1,0,FUN_000e1058@0x0E1058,static,
0x0E8F64,lookup_2d_u8,0x40D18C,map_2d,0x5D3952,0x5D394E,0x5D394A,4,4,1,0,FUN_000e8f3c@0x0E8F3C,static,
0x0EAB60,lookup_2d_u8,0x40D18C,map_2d,0x5D4494,0x5D4491,0x5D448B,3,6,1,0,FUN_000eab44@0x0EAB44,static,
0x0EAB80,lookup_2d_u8,0x40D18C,map_2d,0x5D445C,0x5D4453,0x5D444E,9,5,1,0,FUN_000eab44@0x0EAB44,static,
0x0EBAC0,lookup_2d_u8,0x40D18C,map_2d,0x5D4578,0x5D4572,0x5D456B,6,7,1,0,FUN_000eb28c@0x0EB28C,static,
0x0EC6A0,lookup_2d_u8,0x40D18C,map_2d,0x5D45AB,0x5D45A8,0x5D45A4,3,4,1,0,FUN_000eb28c@0x0EB28C,static,
0x0EDA94,lookup_2d_u8,0x40D18C,map_2d,0x5D4742,0x5D4740,0x5D4736,2,10,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EE244,lookup_2d_u8,0x40D18C,map_2d,0x5D4720,0x5D471C,0x5D4717,4,5,1,0,FUN_000ece7c@0x0ECE7C,static,
