addr,kind,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,name_or_blank,confidence,evidence,x_elem,y_elem,struct_addr,sites
0x5CB3A6,scalar,,,1,,1,0,FUN_000cc9d0@0x0CC9D0 FUN_00124af8@0x124AF8,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CCCB0 0x124BCC 0x124BDC,,,,3
0x5CB3A7,scalar,,,1,,1,0,FUN_000cc9d0@0x0CC9D0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CCB48,,,,1
0x5CB3A8,scalar,,,1,,1,0,FUN_000cc9d0@0x0CC9D0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CCC14,,,,1
0x5CB3A9,scalar,,,1,,1,0,FUN_000cc9d0@0x0CC9D0 FUN_00124af8@0x124AF8,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CCD90 0x124C08 0x124C18,,,,3
0x5CB3DE,map_2d,0x5CB3C6,0x5CB3AE,12,12,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,hypothesis,enumerate_maps.py; lookup_2d_u16; 6 call site(s): 0x0FF40C 0x0FF454 0x4481C4 0x4481E4 0x44AF04 0x44AF4C; struct 0x5CB3AA; args recovered over an extended window,u16,u16,0x5CB3AA,6
0x5CB4FE,scalar,,,1,,1,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FF230 0x447CC0 0x44B058,,,,3
0x5CB4FF,scalar,,,1,,1,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FF22C 0x447CBC 0x44B054,,,,3
0x5CB52A,map_2d_shared,0x5CB50E,0x5CB500,14,7,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; lookup_2d_g_s16_u16_u16; 3 call site(s): 0x0FF248 0x447CD8 0x44B070,u16,s16,,3
0x5CB622,map_2d,0x5CB606,0x5CB5F2,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD0F8 0x0CFFD8 0x0FEEBC 0x447B14 0x44AB28; struct 0x5CB5EE,u16,u16,0x5CB5EE,5
0x5CB76E,map_2d,0x5CB752,0x5CB73E,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD08C 0x0CFF64 0x0FEDEC 0x447A50 0x44AA54; struct 0x5CB73A,u16,u16,0x5CB73A,5
0x5CBA06,map_2d,0x5CB9EA,0x5CB9D6,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD124 0x0D0004 0x0FEED4 0x447B44 0x44AB58; struct 0x5CB9D2,u16,u16,0x5CB9D2,5
0x5CBB52,map_2d,0x5CBB36,0x5CBB22,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD0B8 0x0CFF90 0x0FEE04 0x447A7C 0x44AA84; struct 0x5CBB1E,u16,u16,0x5CBB1E,5
0x5CBDEA,map_2d,0x5CBDD2,0x5CBDBA,12,12,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; lookup_2d_u16; 3 call site(s): 0x0FF3F0 0x4481A8 0x44AEE8; struct 0x5CBDB6,u16,u16,0x5CBDB6,3
0x5CBF3E,map_2d,0x5CBF22,0x5CBF0E,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD1D0 0x0D00C0 0x0FF0B4 0x447FE0 0x44ACD0; struct 0x5CBF0A,u16,u16,0x5CBF0A,5
0x5CC08A,map_2d,0x5CC06E,0x5CC05A,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD164 0x0D004C 0x0FEFE4 0x447F18 0x44ABFC; struct 0x5CC056,u16,u16,0x5CC056,5
0x5CC322,map_2d,0x5CC306,0x5CC2F2,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD1FC 0x0D00EC 0x0FF0CC 0x448010 0x44AD00; struct 0x5CC2EE,u16,u16,0x5CC2EE,5
0x5CC46E,map_2d,0x5CC452,0x5CC43E,14,10,2,0,FUN_000cd054@0x0CD054 FUN_000cfefc@0x0CFEFC FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 ...,,static,enumerate_maps.py; lookup_2d_u16; 5 call site(s): 0x0CD190 0x0D0078 0x0FEFFC 0x447F48 0x44AC2C; struct 0x5CC43A,u16,u16,0x5CC43A,5
0x5CC6E8,curve_1d,0x5CC6D4,,10,,2,0,FUN_004477f8@0x4477F8,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x447C58; struct 0x5CC6D2,u16,,0x5CC6D2,1
0x5CC70E,curve_1d,0x5CC6FE,,8,,2,0,FUN_000a04a8@0x0A04A8,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x0A04F4; struct 0x5CC6FC,u16,,0x5CC6FC,1
0x5CC71E,scalar,,,1,,2,1,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FECF4 0x447994 0x44A94C,,,,3
0x5CC720,scalar,,,1,,2,0,FUN_00419328@0x419328 FUN_004477f8@0x4477F8,,static,enumerate_maps.py; direct load; 3 call site(s): 0x12D5B8 0x4196EC 0x44836C,,,,3
0x5CC722,scalar,,,1,,2,0,FUN_00419328@0x419328 FUN_004477f8@0x4477F8,,static,enumerate_maps.py; direct load; 3 call site(s): 0x12D598 0x4197D0 0x448340,,,,3
0x5CC724,scalar,,,1,,2,0,FUN_00419328@0x419328 FUN_004477f8@0x4477F8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x41976C 0x4483D0,,,,2
0x5CC726,scalar,,,1,,2,0,FUN_00419328@0x419328 FUN_004477f8@0x4477F8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x419680 0x4483A4,,,,2
0x5CC728,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FEDA4 0x447A00 0x44A9FC,,,,3
0x5CC72A,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FEDAC 0x447A08 0x44AA04,,,,3
0x5CC72C,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FF504 0x44826C 0x44B160,,,,3
0x5CC72E,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FF510 0x448278 0x44B16C,,,,3
0x5CC730,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FEB7C 0x447824 0x44A7E8,,,,3
0x5CC732,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FED10 0x4479C0 0x44A978,,,,3
0x5CC734,scalar,,,1,,2,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FECE4 0x4479A8 0x44A960,,,,3
0x5CC736,scalar,,,1,,2,0,FUN_000a04a8@0x0A04A8 FUN_00406488@0x406488,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0A0600 0x40655C,,,,2
0x5CC738,scalar,,,1,,2,0,FUN_000a04a8@0x0A04A8 FUN_00406488@0x406488,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0A060C 0x406568,,,,2
0x5CC73A,scalar,,,1,,2,0,FUN_000a04a8@0x0A04A8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0A0558 0x0A056C,,,,2
0x5CC73C,scalar,,,1,,1,0,FUN_004477f8@0x4477F8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x447C7C,,,,1
0x5CC73D,scalar,,,1,,1,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FEB6C 0x447814 0x44A7D8,,,,3
0x5CC73E,scalar,,,1,,1,0,FUN_000feb24@0x0FEB24 FUN_004477f8@0x4477F8 FUN_0044a790@0x44A790,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0FED88 0x4479E4 0x44A9E0,,,,3
0x5CC752,curve_1d,0x5CC742,,8,,2,0,FUN_000cd228@0x0CD228,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x0CD38C; struct 0x5CC740,u16,,0x5CC740,1
0x5CC762,scalar,,,1,,2,0,FUN_000528e8@0x0528E8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052A10,,,,1
0x5CC764,scalar,,,1,,2,0,FUN_000528e8@0x0528E8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052A34,,,,1
0x5CC766,scalar,,,1,,2,0,FUN_000528e8@0x0528E8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052A04,,,,1
0x5CC768,scalar,,,1,,2,0,FUN_000528e8@0x0528E8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0529D0,,,,1
0x5CC76A,scalar,,,1,,2,0,FUN_000cd228@0x0CD228,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD290,,,,1
0x5CC76C,scalar,,,1,,1,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x1237FC,,,,1
0x5CC76D,scalar,,,1,,1,0,FUN_00053570@0x053570,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0535DC 0x12D6CC,,,,2
0x5CC76E,scalar,,,1,,1,0,FUN_000cd228@0x0CD228,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CD3A0 0x0CD3B0 0x0CD3C0,,,,3
0x5CC76F,scalar,,,1,,1,0,FUN_000528e8@0x0528E8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052914,,,,1
0x5CC770,scalar,,,1,,1,0,FUN_000cd5dc@0x0CD5DC,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD5F4,,,,1
0x5CC778,curve_1d_shared,0x5CC771,,6,,2,0,FUN_000cd5dc@0x0CD5DC,,static,enumerate_maps.py; lookup_1d_g_u8_u16; 1 call site(s): 0x0CD604,u8,,,1
0x5CC79C,map_2d,0x5CC790,0x5CC786,12,10,1,0,FUN_000cd624@0x0CD624 FUN_00118638@0x118638,,static,enumerate_maps.py; lookup_2d_u8; 2 call site(s): 0x0CD71C 0x118698; struct 0x5CC784,u8,u8,0x5CC784,2
0x5CC821,curve_1d,0x5CC815,,12,,1,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; lookup_1d_u8; 1 call site(s): 0x0CD668; struct 0x5CC814,u8,,0x5CC814,1
0x5CC82E,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD7DC,,,,1
0x5CC848,curve_1d_shared,0x5CC830,,12,,2,1,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; lookup_1d_g_u16_s16; 1 call site(s): 0x0CD7EC,u16,,,1
0x5CC882,curve_1d,0x5CC862,,16,,2,0,FUN_000cd624@0x0CD624 FUN_000cfe14@0x0CFE14,,hypothesis,enumerate_maps.py; lookup_1d_u16; 3 call site(s): 0x0CDA70 0x0CFE74 0x0CFEB8; struct 0x5CC860; args recovered over an extended window,u16,,0x5CC860,3
0x5CC8A2,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD99C,,,,1
0x5CC8C0,curve_1d_shared,0x5CC8A4,,14,,1,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; lookup_1d_g_u16_u8; 1 call site(s): 0x0CD9AC,u16,,,1
0x5CC8CE,scalar,,,1,,1,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD9D0,,,,1
0x5CC8CF,scalar,,,1,,1,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD9CC,,,,1
0x5CC8E5,map_2d_shared,0x5CC8E0,0x5CC8D0,5,8,1,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; lookup_2d_g_u16_u8_u8; 1 call site(s): 0x0CD9E8,u8,u16,,1
0x5CC91C,curve_1d,0x5CC910,,6,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x0CD8E0; struct 0x5CC90E,u16,,0x5CC90E,1
0x5CC928,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD8BC,,,,1
0x5CC92A,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD950,,,,1
0x5CC92C,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD7C0,,,,1
0x5CC92E,scalar,,,1,,2,0,FUN_000cd624@0x0CD624,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CD638,,,,1
0x5CC930,scalar,,,1,,1,0,FUN_000cda88@0x0CDA88,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDAEC,,,,1
0x5CC931,scalar,,,1,,1,0,FUN_000cda88@0x0CDA88,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDB88,,,,1
0x5CC932,scalar,,,1,,1,0,FUN_000cda88@0x0CDA88,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDBA8,,,,1
0x5CC934,scalar,,,1,,2,1,FUN_00052b3c@0x052B3C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052B50,,,,1
0x5CC936,scalar,,,1,,2,1,FUN_00052b3c@0x052B3C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052BD4,,,,1
0x5CC938,scalar,,,1,,2,0,FUN_00052b3c@0x052B3C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052BA0,,,,1
0x5CC93A,scalar,,,1,,2,0,FUN_00052b3c@0x052B3C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052C24,,,,1
0x5CC93C,scalar,,,1,,1,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052FB8,,,,1
0x5CC93D,scalar,,,1,,1,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x05301C,,,,1
0x5CC93E,scalar,,,1,,1,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 3 call site(s): 0x053360 0x0533F4 0x053484,,,,3
0x5CC93F,scalar,,,1,,1,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052FDC,,,,1
0x5CC940,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052EC0,,,,1
0x5CC942,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052E08,,,,1
0x5CC944,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052E58,,,,1
0x5CC946,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052D38,,,,1
0x5CC948,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052D88,,,,1
0x5CC94A,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x053518,,,,1
0x5CC94C,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052DEC,,,,1
0x5CC94E,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052EB8,,,,1
0x5CC950,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052E60,,,,1
0x5CC952,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052F20,,,,1
0x5CC954,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052D1C,,,,1
0x5CC956,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052D90,,,,1
0x5CC958,scalar,,,1,,2,0,FUN_00052c60@0x052C60,,static,enumerate_maps.py; direct load; 1 call site(s): 0x052FF0,,,,1
0x5CC962,scalar,,,1,,2,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDD7C,,,,1
0x5CC964,scalar,,,1,,2,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDD70,,,,1
0x5CC966,scalar,,,1,,2,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDD58,,,,1
0x5CC968,scalar,,,1,,2,0,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x44886C,,,,1
0x5CC96A,scalar,,,1,,2,0,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448800,,,,1
0x5CC96C,scalar,,,1,,2,0,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4488F0,,,,1
0x5CC96E,scalar,,,1,,2,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDC68,,,,1
0x5CC970,scalar,,,1,,2,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CE068,,,,1
0x5CC972,scalar,,,1,,2,0,FUN_0044857c@0x44857C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4485D8,,,,1
0x5CC975,scalar,,,1,,1,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CDDDC 0x0CDDF0,,,,2
0x5CC976,scalar,,,1,,1,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDCB0,,,,1
0x5CC977,scalar,,,1,,1,0,FUN_000cdbd8@0x0CDBD8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CDCA0,,,,1
0x5CC988,scalar,,,1,,2,0,FUN_000ce320@0x0CE320,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CE3A8,,,,1
0x5CC98A,scalar,,,1,,2,0,FUN_00053570@0x053570,,static,enumerate_maps.py; direct load; 1 call site(s): 0x053670,,,,1
0x5CC98C,scalar,,,1,,2,0,FUN_000ce320@0x0CE320,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CE5CC,,,,1
0x5CC98E,scalar,,,1,,2,0,FUN_000ce320@0x0CE320,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CE344 0x12D674,,,,2
0x5CC990,scalar,,,1,,2,0,FUN_000ce320@0x0CE320,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CE334 0x12D660,,,,2
0x5CC992,scalar,,,1,,2,0,FUN_000ce320@0x0CE320,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CE514,,,,1
0x5CC994,scalar,,,1,,1,0,FUN_00124e28@0x124E28,,static,enumerate_maps.py; direct load; 1 call site(s): 0x124F10,,,,1
0x5CC995,scalar,,,1,,1,0,FUN_000ce320@0x0CE320 FUN_00124e28@0x124E28,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CE35C 0x124E48,,,,2
0x5CC996,scalar,,,1,,1,0,FUN_000ce320@0x0CE320 FUN_00124e28@0x124E28,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CE8DC 0x124EFC,,,,2
0x5CC997,scalar,,,1,,1,0,FUN_000ce320@0x0CE320 FUN_00124e28@0x124E28,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CE8F8 0x124EE8,,,,2
0x5CC99E,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CECE8,,,,1
0x5CC99F,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEB7C,,,,1
0x5CC9A0,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEC20,,,,1
0x5CC9AA,curve_1d,0x5CC9A2,,8,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; lookup_1d_u8; 1 call site(s): 0x0CEF3C; struct 0x5CC9A1,u8,,0x5CC9A1,1
0x5CC9B2,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEBB8,,,,1
0x5CC9B3,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CED24,,,,1
0x5CC9B4,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF030,,,,1
0x5CC9B5,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF11C,,,,1
0x5CC9B6,scalar,,,1,,1,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEC10,,,,1
0x5CC9B8,scalar,,,1,,2,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEC54,,,,1
0x5CC9BA,scalar,,,1,,2,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEC5C,,,,1
0x5CC9BC,scalar,,,1,,2,0,FUN_000cea90@0x0CEA90,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CEEB0,,,,1
0x5CC9BE,scalar,,,1,,2,0,FUN_000cf254@0x0CF254 FUN_00118818@0x118818,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CF26C 0x118890 0x1212B4,,,,3
0x5CC9C0,scalar,,,1,,2,1,FUN_000cf254@0x0CF254 FUN_00118818@0x118818,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CF29C 0x1188C0 0x1212E4,,,,3
0x5CC9C2,scalar,,,1,,2,0,FUN_000cf254@0x0CF254 FUN_00118818@0x118818,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CF2F4 0x11881C 0x121240,,,,3
0x5CC9C4,scalar,,,1,,2,0,FUN_000cf254@0x0CF254 FUN_00118818@0x118818,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0CF2D4 0x118840 0x121264,,,,3
0x5CC9C6,scalar,,,1,,1,0,FUN_000cf254@0x0CF254 FUN_00124fe8@0x124FE8,,static,enumerate_maps.py; direct load; 4 call site(s): 0x0CF354 0x0CF368 0x12500C 0x12501C,,,,4
0x5CC9C8,scalar,,,1,,2,0,FUN_00424fd4@0x424FD4,,static,enumerate_maps.py; direct load; 1 call site(s): 0x425044,,,,1
0x5CC9CA,scalar,,,1,,2,0,FUN_00448a9c@0x448A9C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448B90,,,,1
0x5CC9CC,scalar,,,1,,2,0,FUN_00448a9c@0x448A9C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448ACC,,,,1
0x5CC9CE,scalar,,,1,,2,0,FUN_00448a9c@0x448A9C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448AC0,,,,1
0x5CC9D0,scalar,,,1,,2,0,FUN_00448a9c@0x448A9C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448AB4,,,,1
0x5CC9D2,scalar,,,1,,2,0,FUN_00448a9c@0x448A9C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448AD4,,,,1
0x5CC9D4,scalar,,,1,,1,0,FUN_000cf4f4@0x0CF4F4 FUN_00125040@0x125040,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0CF50C 0x12505C,,,,2
0x5CC9D6,scalar,,,1,,1,0,FUN_000cf664@0x0CF664,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF6EC,,,,1
0x5CC9ED,map_2d,0x5CC9E5,0x5CC9D9,8,12,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; lookup_2d_u8_noint; 1 call site(s): 0x448DDC; struct 0x5CC9D7; no interpolation between breakpoints,u8,u8,0x5CC9D7,1
0x5CCA4D,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448DC4,,,,1
0x5CCA4E,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448E78,,,,1
0x5CCA4F,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448E6C,,,,1
0x5CCA50,scalar,,,1,,1,0,FUN_000cf664@0x0CF664,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF770,,,,1
0x5CCA51,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448F64,,,,1
0x5CCA52,scalar,,,1,,1,0,FUN_000cf664@0x0CF664,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF784,,,,1
0x5CCA53,scalar,,,1,,1,0,FUN_000cf664@0x0CF664,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0CF678,,,,1
0x5CCA54,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 2 call site(s): 0x12D920 0x448E48,,,,2
0x5CCA55,scalar,,,1,,1,0,FUN_00448d38@0x448D38,,static,enumerate_maps.py; direct load; 1 call site(s): 0x448E8C,,,,1
